ID,Name,Purpose,Alpha Acid Low (%),Alpha Acid High (%),Beta Acid Low (%),Beta Acid High (%),Co-Humulone Low (%),Co-Humulone High (%),Country,Storability,Total Oil Composition Low (mL/100g),Total Oil Composition High (mL/100g),Myrcene Oil Low (%),Myrcene Oil High (%),Humulene Oil Low (%),Humulene Oil High (%),Caryophyllene Oil Low (%),Caryophyllene Oil High (%),Farnesene Oil Low (%),Farnesene Oil High (%),Linalool Oil Low (%),Linalool Oil High (%),Polyphenols Oil Low (%),Polyphenols Oil High (%),Substitutes,Style Guide,Also Known As,Characteristics,Description
f9230ba8-acba-4196-89d5-deb3fcf5202b,Bitter Gold,Bittering,15.4,18.8,6.1,8,36,41,US,Retains 55.6% alpha acid after 6 months storage at 20ºC (68ºF),0.81,3.92,68.2,,7.5,,8.4,,1.2,,,,,,"Galena, Nugget","Ale, Lager, Pilsner, Bitter, India Pale Ale",,"Use for bittering only, has no notable aroma","Super-alpha variety Bitter Gold’s heritage comes from varieties Bullion, Brewer’s Gold, Comet and Fuggle. It features an alpha-acid percentage higher than any of its parents and higher even than Galena or Nugget, to which it is often compared."
6d3491c8-239a-47fe-bdc5-31e6808c6ce2,Southern Brewer,Bittering,5.6,12,2.8,5,33,42,,Retains 60%-70% alpha acid after 6 months storage at 20ºC (68ºF),0.4,1.5,50,62,10,26,4,10,3,11.2,,,,,Southern Promise,,,,"Parent of Southern Promise, Southern Brewer was developed in the early 1970’s after the primary South African hops variety at the time, Golden Cluster, was devastated by black root rot. It is the result of an open pollinated cross of Fuggle."
c818b677-377c-460b-a931-eb98e718b26f,Canterbury Whitebine,Aroma,,,,,,,UK,,,,,,,,,,,,,,,,"East Kent Golding, Mathon",,,Delicate flavor,"Well over 200 years old, Canterbury Whitebine is the cultivar from which the first Goldings were cloned in 1790. Around this time, Whitebine was grown prolifically in Farnham, Canterbury and in Hampshire. Limited information can be found on it except that in its wild state, it gave rise to several different varieties, each suited to be grown in various regions of the UK. Cobb hops are an example and were selected from a field of Canterbury Whitebine in 1881. Mathon hops have also been stated to share Canterbury Whitebine’s “botanical” character. Anecdotally, it is said to impart a delicate and pleasant flavor."
9f520f5e-eb67-407e-830a-5018ed31e013,Equinox,Aroma,14.5,15.5,4.5,5.5,32,38,US,,2.5,4.5,,,,,,,,,,,,,,"IPA, American Ale, Pilsner",HBC 366 Cv.,"Notes of lemon and lime citrus, fruits like papaya and apple, green peppers and herbs","Developed by The Hop Breeding Company, a joint venture between John I Haas and the Select Botanicals Group, Equinox is a distinctive aroma hop. Planted originally in Toppenish, Washington and officially unveiled in 2014, its use is said to bring with it notes of lemon and lime citrus, fruits like papaya and apple as well as green peppers and herbs."
92bcb32f-df50-46ff-9854-4de59a14374c,Neoplanta,"Bittering, Aroma",7.4,12,2.9,5,36,,Slovenia,Retains 63% alpha acid after 6 months storage at 20ºC (68ºF),1.3,,49,,20,,8.9,,5,,,,,,,,,,"Slovenian hop Neoplanta hails from a combination between Northern Brewer, Styrian Golding and a wild Slovenian male. First appearing in the late 1960’s, the variety was bred alongside Vojvodina and Dunav in the hopes of replacing the landrace variety Backa which was suffering from poor yields."
c79b5067-e3cd-4a7a-804a-3861450dbedf,Polaris,"Bittering, Aroma",18,23,4.5,6,22,28,Germany,,4.0,5.,,,20,35,8,13,1,,,,2.6,2.7 ,,"Ales, Pale Ales, India Pale Ale",German Polaris,"Banana, Woodruff, Bergamot, Pineapple, Mint","New to the scene, the Hop Research Institute in Hüll, Germany released Polaris in 2012. Commanding incredibly high alpha acids, Polaris features elements of spice, pine and intense mint alongside a strong but pleasant, fruity and floral aroma."
08a7627b-b84d-4811-ad53-7b9e10c56b75,Sussex,Aroma,4.3,5.8,2.4,3.2,29,32,UK,,0.4,0.6,42,,23,,,,1,,,,,,"Progress, Whitbread Golding, Fuggle","English Ale, Pale Ale, Belgian Ale",,Delicate tropical flavors and a unique fruit-forward aroma,"Sussex hops are an award-winning dwarf variety discovered by Peter Cyster in Northiam, East Sussex in 2005. Its brewing use uncovers a powerful aroma alongside delicate tropical flavors and great flavor retention. It is considered to be forwardly fruity and its unique aroma afforded it third place in the hedgerow category of the Institute of Brewing and Distilling’s British Hop Competition in 2012."
5e9b5ff3-2383-4c48-830e-a42f37c4cc64,Saxon,Aroma,8,10,4,5,20,,UK,Retains 75% alpha acid after 6 months storage at 20ºC (68ºF),0.95,,54,,11.8,,5.6,,6.7,,,,,,,,Wye Saxon,Pleasant aroma,"Saxon was developed in England at the esteemed Wye College. It was bred from Svaloef, an old Swedish variety that is no longer grown and an unnamed male varietal. Sister to Viking, Saxon does have a pleasant aroma when used in brewing but is not grown commercially. It is instead used predominantly for breeding. Its yield is poor in the US, but higher in England."
15f85d33-f7b3-4ab9-998d-cefa8c74baec,Alliance,"Bittering, Aroma",4.6,7.5,1.6,5.1,29,,UK,Retains 78% alpha acid after 6 months storage at 20ºC (68ºF),0.47,1.35,36.7,,33,,11.3,,1.9,,,,,,,,,,"Alliance is a daughter of Whitbread Golding and was developed at Wye College alongside Progress in the early 1960’s. It is not known to be grown commercially anywhere at this time. It enjoyed a high yield in England but this was much more inconsistent in US plots. Originally bred to replace Fuggle, but after it resulted in only a marginal improvement the variety was deemed a failure."
f1e151cd-0efc-491f-b1df-d8dc6bc83e34,Herald,"Bittering, Aroma",11.9,12.8,4.8,5.5,35,37,UK,Retains 60%-70% alpha acid after 6 months storage at 20 degrees C,1,1.9,40,40,15,15,7,,0,1,,,,,Pioneer,"Pale Ale, Golden Ale",,,"Herald hops were one of a first wave of dwarf hops introduced to the industry. It was released in 1996 alongside sisters Pilgrim and Pioneer. Some brewers were initially reluctant to use Herald despite its clean bitterness and a nice nose of orange and grapefruit. Today Herald is employed by a multitude of craft breweries, particularly in the UK."
07ff0273-11fc-4eb4-8692-583a13fba323,Eastwell Golding,Aroma,6,,3,,30,,UK,Retains 70% alpha acid after 6 months storage at 20ºC (68ºF),1.5,,50,,25,,8,,0.2,,,,,,,"English Ales, Belgian Ales",,,"Created via clonal selection in 1889 in Kent, England, Eastwell Golding is one of the many varieties of Golding aroma hops. Exhibiting a typical English hop aroma, it is currently in demand for copper and dry hopping and usually employed in English and Belgian Ales."
6021e4ba-9f99-429a-a2b5-4904854c03df,Mathon,Aroma,4.4,6.7,1.9,2.8,26,32,UK,,0.8,1.,,,,,,,,,,,,,"Bramling, East Kent Golding, Progress, Whitbread Golding","Extra Special Bitter, Bitter, Pale Ale","Mathon-White, Mathon Whitebine",Goldings-style aroma,"The pedigree of the Mathon hop is a bit of a mystery. Early writings about hops indicate that both Mathon and Goldings were growing side by side as early as the late 1700’s. Writings today appear to suggest that it may have hailed specifically from Farnham Whitebine or Canterbury Whitebine in much the same way the Goldings varieties did. One this is for sure, it solidly features the pleasant aroma for which most Goldings hops are well known."
29cafd91-7d4e-4ac9-8ed3-7ad64021b04f,Buket,"Bittering, Aroma",11,,4.9,,24,,Slovenia,Retains 53% alpha acid after 6 months storage at 20ºC (68ºF),2.15,,57,,17,,5.4,,5.5,,,,,,,"English Ale, Extra Special Bitter, Lager, Pilsner",,,Buket is a 2nd generation Fuggle and offspring of Northern Brewer. It was first bred in the Zalec region of Slovenia in the mid 1970’s alongside Bobek and Blisk. Inspiration for all three of these hops was down to attempts by researchers to create both high alpha and good aroma in one cultivar. It has not been used to any great extent commercially since its creation.
d8da2cb0-d093-4df6-8f28-c5445f13ff48,Chinook,"Bittering, Aroma",12,14,3,4,29,34,,Retains 68%-70% alpha acid after 6 months storage at 20ºC (68ºF),1.5,2.7,35,40,18,25,9,11,0,1,,,,,"Galena, Eroica, Nugget, Bullion, Columbus, Northern Brewer, Target","Winter Ale, Pale Ale, India Pale Ale, Porter, Stout, Lager, Barley Wine, American Lager, American Ale",,"Red Berries, Fennel, Basil, Elderberry, Lychee","Chinook hops are suitable for any stage of the boil. They’re not only a natural for American-style Pale Ales and IPAs, but they also find their way into seasonal ales, barley wine and some porters and stouts. The variety is a cross between Petham Golding and a USDA male and features a pine-like, spicy bouquet with robust flavors of grapefruit."
e5c6a064-ac12-4a2f-acec-5031a089263a,Hüller Bitterer,"Bittering, Aroma",4.5,7,4.5,5.5,26,31,Germany,Retains 60% alpha acid after 6 months storage at 20ºC (68ºF),1,1.5,28,51,9,21,5,8,0,1,,,,,,"Schwarzbier, Lager",,,"Developed in the late 1960’s and released in 1978, Hüller Bitterer has the distinction of being the first wilt resistant variety to come from the German Hüll hop breeding program. Descended from Northern Brewer, it is an excellent dual-use hop and is still known for its clean bittering character. In commercial use, it has now largely been replaced with other wilt resistant varieties, specifically Perle."
9faf01b7-04f1-4e33-b5a7-fb55aa0bdfb9,Styrian Wolf,"Bittering, Aroma",10,18.5,5,6,22,23,Slovenia,,2.2,3.6,60,70,5,9,2,3,4.5,6.5,,,,,,"IPA, Pale Ale, Ale",Wolf,,"Developed by the Slovenian Institute for Hop Research and Brewing, Styrian Wolf is one of the latest Styrian hops on the market. When brewed, expect intense fruity and floral notes. These include flavors of sweet tropical fruits and complex aromas of mango, elderflower and even a hint of violet."
5964e9ae-55be-4b74-bac1-ed031e909db1,Blato,Aroma,4.5,,3.5,,21,,Czech Republic,Retains 65% alpha acid after 6 months storage at 20ºC (68ºF),0.65,,47,,18,,5,,11.2,,,,,,,"Lager,Pilsner",,Similar delicate aroma profile to other Saaz hops,"Blato was one of the first hops authorized in Czechia (formerly Czechoslovakia) for commercial production. It is not usually singled out, but is one of the collective known as Saaz Hops, or Bohemian Early Red. It doesn’t yield very well in the U.S., but it is suspected to be much more prolific in its native homeland. Zatec Hop Company in Czechia states that in the analysis of the oils and resins, Blato and its siblings have proven to have the same fine aromatic profile of other Saaz hops one that is genuine and delicate."
f39bdc1d-5b22-4de1-9534-56e02e686a02,Bramling,Aroma,5.8,,3,,27,,UK,Retains 76% alpha acid after 6 months storage at 20ºC (68ºF),0.9,,,,,,,,,,,,,,"Whitbread Golding, Progress, East Kent Golding","Golden Ale, Bitter, Rye Ale, India Pale Ale, Stout, Golden Ale, Imperial Stout, Pale Ale, Holiday Ale",,Pleasant European aroma,Bramling was a popular and prolific hop in England around the turn of the 20th century and it is known to have been widely cultivated by 1865 for use in golden and rye ales primarily. But its increasingly low yield has caused it to fall out of favor. It is grown in British Columbia for Canadian breweries desiring aroma hops. Its origin is unknown. Its profile is of very low alpha acids and moderately low cohumulone. It is said to have a pleasant European aroma profile.
7d6ef439-b514-431b-a4fb-921b692cc5d3,Cascade (Australia),Aroma,5,7,5,7,33,40,Australia,,0.8,1.3,40,60,40,60,3,9,5,9,,,,,"Hallertau, East Kent Golding","Barley Wine, American Pale Ale, Australian Lager",,Same as Cascade (US) but with notes of grapefruit,"Differing from other Cascades in its oil balance, Australian Cascade is predominantly produced in Tasmania. Descended from Fuggle, Serebrianka and wild Native American hops, when grown in Australia, it features all the characteristic citrusy, spicy, floral notes of American Cascade but with an additional delicate essence of grapefruit."
d215a792-2430-468e-b47d-b447ba97182f,Mount Hood,Aroma,4,8,5,8,21,23,US,Retains 50%-60% alpha acid after 6 months storage at 20ºC (68ºF),1,1.7,30,40,12,38,7,16,0,1,,,,,"Crystal, Strisselspalter, Hersbrucker","Hefeweizen, Doppelbock, Russian Imperial Stout, Brown Ale, Golden Ale, Pale Ale, Amber Ale, Weizenbock, India Pale Ale, Holiday Lager, Bock, American Wheat, Alt Munich Helles, American Lager","Mt. Hood, Mt Hood",Noble hop aroma,"Released in 1989, Mount Hood is an American-bred cultivar stemming from Hallertau Mittelfrüher. Popular among American craft brewers, it makes a good aroma hop, with characteristics similar to a Hallertau or Hersbrucker and is also half-sister to Crystal, Ultra and Liberty."
d38fcf51-fd53-41e4-b0ec-a11fb572eb14,Fantasia®,"Bittering, Aroma",4.3,,,,,,,,0.9,,,,,,,,,,,,,,,,,"Fruit, noble aromas, cream, caramel","A proprietary blend created by the Barth-Haas group, Fantasia® claims to bring a cream and caramel character to your brew. Other observations have suggested that while this might be the case on some level, it has a much more significant profile of fruit and classic European noble characteristics."
